RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,SpecCodeType,SpecCode,SpecVal,Sex,TotalNo,CatIdentifier,NoMeas,SubFactor,SubWgt,CatCatchWgt,LngtCode,LngtClass,HLNoAtLngt
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG102 ,46,2014,W,126438,1,-9,68,2,68,1,11011,11011,. ,250,7
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG102 ,46,2014,W,126438,1,-9,68,2,68,1,11011,11011,. ,220,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG102 ,46,2014,W,126438,1,-9,68,2,68,1,11011,11011,. ,310,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG102 ,46,2014,W,126438,1,-9,68,2,68,1,11011,11011,. ,300,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG102 ,46,2014,W,126438,1,-9,68,2,68,1,11011,11011,. ,320,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG102 ,46,2014,W,126438,1,-9,68,2,68,1,11011,11011,. ,330,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG102 ,46,2014,W,126438,1,-9,68,2,68,1,11011,11011,. ,260,13
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG102 ,46,2014,W,126438,1,-9,68,2,68,1,11011,11011,. ,270,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG102 ,46,2014,W,126438,1,-9,68,2,68,1,11011,11011,. ,290,7
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG102 ,46,2014,W,126438,1,-9,68,2,68,1,11011,11011,. ,280,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG102 ,46,2014,W,126438,1,-9,68,2,68,1,11011,11011,. ,340,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG102 ,46,2014,W,126438,1,-9,68,2,68,1,11011,11011,. ,230,7
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,4,1,4,1,204,204,. ,200,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,4,1,4,1,204,204,. ,160,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,4,1,4,1,204,204,. ,180,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,120.18,2,56,2.1459,19870,42640,. ,280,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,120.18,2,56,2.1459,19870,42640,. ,290,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,120.18,2,56,2.1459,19870,42640,. ,270,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,120.18,2,56,2.1459,19870,42640,. ,330,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,120.18,2,56,2.1459,19870,42640,. ,320,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,120.18,2,56,2.1459,19870,42640,. ,300,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,120.18,2,56,2.1459,19870,42640,. ,310,7
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,120.18,2,56,2.1459,19870,42640,. ,340,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,120.18,2,56,2.1459,19870,42640,. ,350,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,120.18,2,56,2.1459,19870,42640,. ,360,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,120.18,2,56,2.1459,19870,42640,. ,370,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,120.18,2,56,2.1459,19870,42640,. ,380,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,120.18,2,56,2.1459,19870,42640,. ,410,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,120.18,2,56,2.1459,19870,42640,. ,390,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,120.18,2,56,2.1459,19870,42640,. ,420,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,120.18,2,56,2.1459,19870,42640,. ,430,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,120.18,2,56,2.1459,19870,42640,. ,440,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,21,48,2014,W,126438,1,-9,120.18,2,56,2.1459,19870,42640,. ,450,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,272.38,1,141,1.9318,4883,9433,. ,180,8
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,272.38,1,141,1.9318,4883,9433,. ,170,31
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,272.38,1,141,1.9318,4883,9433,. ,160,43
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,272.38,1,141,1.9318,4883,9433,. ,150,32
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,272.38,1,141,1.9318,4883,9433,. ,130,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,272.38,1,141,1.9318,4883,9433,. ,140,14
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,272.38,1,141,1.9318,4883,9433,. ,200,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,272.38,1,141,1.9318,4883,9433,. ,190,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,272.38,1,141,1.9318,4883,9433,. ,210,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,28,2,28,1,3826,3826,. ,210,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,28,2,28,1,3826,3826,. ,190,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,28,2,28,1,3826,3826,. ,200,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,28,2,28,1,3826,3826,. ,250,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,28,2,28,1,3826,3826,. ,240,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,28,2,28,1,3826,3826,. ,320,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,28,2,28,1,3826,3826,. ,270,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,28,2,28,1,3826,3826,. ,260,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,28,2,28,1,3826,3826,. ,290,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,28,2,28,1,3826,3826,. ,280,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,28,2,28,1,3826,3826,. ,360,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,28,2,28,1,3826,3826,. ,340,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,22,49,2014,W,126438,1,-9,28,2,28,1,3826,3826,. ,230,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,230,34
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,340,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,350,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,370,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,280,21
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,290,19
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,260,27
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,270,20
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,320,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,310,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,300,11
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,240,46
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,250,38
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,200,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,190,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,210,6
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,220,23
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,130,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,150,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,160,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,170,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MB27  ,50,2014,W,126438,1,-9,269,1,269,1,37040,37040,. ,180,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MM1   ,51,2014,W,126438,1,-9,16,1,16,1,3498,3498,. ,240,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MM1   ,51,2014,W,126438,1,-9,16,1,16,1,3498,3498,. ,300,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MM1   ,51,2014,W,126438,1,-9,16,1,16,1,3498,3498,. ,320,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MM1   ,51,2014,W,126438,1,-9,16,1,16,1,3498,3498,. ,260,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MM1   ,51,2014,W,126438,1,-9,16,1,16,1,3498,3498,. ,290,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MM1   ,51,2014,W,126438,1,-9,16,1,16,1,3498,3498,. ,400,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,MM1   ,51,2014,W,126438,1,-9,16,1,16,1,3498,3498,. ,230,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,20,52,2014,W,126438,1,-9,162.84,1,81,2.0103,9670,19440,. ,230,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,20,52,2014,W,126438,1,-9,162.84,1,81,2.0103,9670,19440,. ,370,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,20,52,2014,W,126438,1,-9,162.84,1,81,2.0103,9670,19440,. ,290,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,20,52,2014,W,126438,1,-9,162.84,1,81,2.0103,9670,19440,. ,280,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,20,52,2014,W,126438,1,-9,162.84,1,81,2.0103,9670,19440,. ,260,7
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,20,52,2014,W,126438,1,-9,162.84,1,81,2.0103,9670,19440,. ,270,6
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,20,52,2014,W,126438,1,-9,162.84,1,81,2.0103,9670,19440,. ,320,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,20,52,2014,W,126438,1,-9,162.84,1,81,2.0103,9670,19440,. ,330,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,20,52,2014,W,126438,1,-9,162.84,1,81,2.0103,9670,19440,. ,310,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,20,52,2014,W,126438,1,-9,162.84,1,81,2.0103,9670,19440,. ,240,12
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,20,52,2014,W,126438,1,-9,162.84,1,81,2.0103,9670,19440,. ,250,16
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,20,52,2014,W,126438,1,-9,162.84,1,81,2.0103,9670,19440,. ,220,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,20,52,2014,W,126438,1,-9,162.84,1,81,2.0103,9670,19440,. ,210,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,20,52,2014,W,126438,1,-9,162.84,1,81,2.0103,9670,19440,. ,190,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,20,52,2014,W,126438,1,-9,162.84,1,81,2.0103,9670,19440,. ,170,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,20,52,2014,W,126438,1,-9,162.84,1,81,2.0103,9670,19440,. ,160,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,20,52,2014,W,126438,1,-9,162.84,1,81,2.0103,9670,19440,. ,150,11
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,20,52,2014,W,126438,1,-9,162.84,1,81,2.0103,9670,19440,. ,130,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,20,52,2014,W,126438,1,-9,162.84,1,81,2.0103,9670,19440,. ,140,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG218 ,53,2014,W,126438,1,-9,11,1,11,1,1543,1543,. ,150,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG218 ,53,2014,W,126438,1,-9,11,1,11,1,1543,1543,. ,170,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG218 ,53,2014,W,126438,1,-9,11,1,11,1,1543,1543,. ,180,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG218 ,53,2014,W,126438,1,-9,11,1,11,1,1543,1543,. ,250,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG218 ,53,2014,W,126438,1,-9,11,1,11,1,1543,1543,. ,240,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG218 ,53,2014,W,126438,1,-9,11,1,11,1,1543,1543,. ,310,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG218 ,53,2014,W,126438,1,-9,11,1,11,1,1543,1543,. ,300,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG218 ,53,2014,W,126438,1,-9,11,1,11,1,1543,1543,. ,270,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG218 ,53,2014,W,126438,1,-9,11,1,11,1,1543,1543,. ,290,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG218 ,53,2014,W,126438,1,-9,11,1,11,1,1543,1543,. ,230,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG82  ,54,2014,W,126438,1,-9,7,1,7,1,930,930,. ,340,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG82  ,54,2014,W,126438,1,-9,7,1,7,1,930,930,. ,260,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG82  ,54,2014,W,126438,1,-9,7,1,7,1,930,930,. ,320,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG82  ,54,2014,W,126438,1,-9,7,1,7,1,930,930,. ,160,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG82  ,54,2014,W,126438,1,-9,7,1,7,1,930,930,. ,140,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,209.56,1,70,2.9938,1283,3841,. ,140,12
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,209.56,1,70,2.9938,1283,3841,. ,130,8
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,209.56,1,70,2.9938,1283,3841,. ,120,15
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,209.56,1,70,2.9938,1283,3841,. ,100,10
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,209.56,1,70,2.9938,1283,3841,. ,110,6
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,209.56,1,70,2.9938,1283,3841,. ,160,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,209.56,1,70,2.9938,1283,3841,. ,150,11
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,209.56,1,70,2.9938,1283,3841,. ,170,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,209.56,1,70,2.9938,1283,3841,. ,80,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,41,2,41,1,5290,5290,. ,230,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,41,2,41,1,5290,5290,. ,350,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,41,2,41,1,5290,5290,. ,170,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,41,2,41,1,5290,5290,. ,180,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,41,2,41,1,5290,5290,. ,240,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,41,2,41,1,5290,5290,. ,250,8
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,41,2,41,1,5290,5290,. ,190,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,41,2,41,1,5290,5290,. ,200,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,41,2,41,1,5290,5290,. ,210,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,41,2,41,1,5290,5290,. ,220,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,41,2,41,1,5290,5290,. ,330,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,41,2,41,1,5290,5290,. ,310,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,41,2,41,1,5290,5290,. ,260,6
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,41,2,41,1,5290,5290,. ,270,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,S ,P ,FG83  ,55,2014,W,126438,1,-9,41,2,41,1,5290,5290,. ,280,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,95,57,2014,W,126438,1,-9,16,1,16,1,5367,5367,. ,280,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,95,57,2014,W,126438,1,-9,16,1,16,1,5367,5367,. ,290,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,95,57,2014,W,126438,1,-9,16,1,16,1,5367,5367,. ,270,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,95,57,2014,W,126438,1,-9,16,1,16,1,5367,5367,. ,330,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,95,57,2014,W,126438,1,-9,16,1,16,1,5367,5367,. ,320,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,95,57,2014,W,126438,1,-9,16,1,16,1,5367,5367,. ,160,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,95,57,2014,W,126438,1,-9,16,1,16,1,5367,5367,. ,360,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,95,57,2014,W,126438,1,-9,16,1,16,1,5367,5367,. ,340,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,95,57,2014,W,126438,1,-9,16,1,16,1,5367,5367,. ,390,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,95,57,2014,W,126438,1,-9,16,1,16,1,5367,5367,. ,430,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,95,57,2014,W,126438,1,-9,16,1,16,1,5367,5367,. ,420,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,GD12  ,58,2014,W,126438,1,-9,1,1,1,1,187,187,. ,280,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,PO14  ,59,2014,W,126438,1,-9,32,1,32,1,11870,11870,. ,280,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,PO14  ,59,2014,W,126438,1,-9,32,1,32,1,11870,11870,. ,270,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,PO14  ,59,2014,W,126438,1,-9,32,1,32,1,11870,11870,. ,320,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,PO14  ,59,2014,W,126438,1,-9,32,1,32,1,11870,11870,. ,330,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,PO14  ,59,2014,W,126438,1,-9,32,1,32,1,11870,11870,. ,310,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,PO14  ,59,2014,W,126438,1,-9,32,1,32,1,11870,11870,. ,300,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,PO14  ,59,2014,W,126438,1,-9,32,1,32,1,11870,11870,. ,140,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,PO14  ,59,2014,W,126438,1,-9,32,1,32,1,11870,11870,. ,420,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,PO14  ,59,2014,W,126438,1,-9,32,1,32,1,11870,11870,. ,430,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,PO14  ,59,2014,W,126438,1,-9,32,1,32,1,11870,11870,. ,480,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,PO14  ,59,2014,W,126438,1,-9,32,1,32,1,11870,11870,. ,390,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,PO14  ,59,2014,W,126438,1,-9,32,1,32,1,11870,11870,. ,400,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,PO14  ,59,2014,W,126438,1,-9,32,1,32,1,11870,11870,. ,370,6
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,PO14  ,59,2014,W,126438,1,-9,32,1,32,1,11870,11870,. ,380,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,PO14  ,59,2014,W,126438,1,-9,32,1,32,1,11870,11870,. ,340,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,PO14  ,59,2014,W,126438,1,-9,32,1,32,1,11870,11870,. ,360,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,PO14  ,59,2014,W,126438,1,-9,32,1,32,1,11870,11870,. ,350,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,PO22  ,61,2014,W,126438,1,-9,1,1,1,1,542,542,. ,410,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG103 ,62,2014,W,126438,1,-9,14,1,14,1,5640,5640,. ,380,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG103 ,62,2014,W,126438,1,-9,14,1,14,1,5640,5640,. ,370,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG103 ,62,2014,W,126438,1,-9,14,1,14,1,5640,5640,. ,360,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG103 ,62,2014,W,126438,1,-9,14,1,14,1,5640,5640,. ,550,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG103 ,62,2014,W,126438,1,-9,14,1,14,1,5640,5640,. ,430,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,S ,P ,FG103 ,62,2014,W,126438,1,-9,14,1,14,1,5640,5640,. ,420,1
